FID,UNIQUEID,SPP_COM,SPP_BOT,DBH,LOCATION,ADDRESS,STREET,ONSTR,X,Y,LATITUDE,LONGITUDE
0,ZXR20161021150103,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,ORCHARD ST,ORCHARD ST,107114.723151000000000,898022.193723000000000,42.327166604799999,-72.626976407200004
1,ZXR20161025143752,Vacant site small,Vacant site small,0.000000000000000,Street,37.000000000000000,COOLIDGE AVE,COOLIDGE AVE,107349.874565000010000,898571.643465999980000,42.332140719700000,-72.624211507300004
2,ZXR20161024093523,Vacant site large,Vacant site large,0.000000000000000,Street,47.000000000000000,LINCOLN AVE,LINCOLN AVE,107176.359830000000000,898259.312263999950000,42.329308489200002,-72.626266642499999
3,ZXR20161021135255,Vacant site small,Vacant site small,0.000000000000000,Street,74.000000000000000,BRIDGE ST,BRIDGE ST,107168.746740000000000,897481.073911000040000,42.322301832100003,-72.626234332099997
4,ZXR20161021135331,Vacant site small,Vacant site small,0.000000000000000,Street,66.000000000000000,BRIDGE ST,BRIDGE ST,107156.483491000010000,897468.625049000020000,42.322188308699999,-72.626381099000000
5,ZXR20161021151522,Vacant site small,Vacant site small,0.000000000000000,Street,156.000000000000000,BRIDGE ST,BRIDGE ST,107253.188510000010000,897825.476557999970000,42.325412201799999,-72.625265117500007
6,ZXR20161021144126,Vacant site small,Vacant site small,0.000000000000000,Street,156.000000000000000,BRIDGE ST,NORTH ST,106928.794433000000000,898078.215236000020000,42.327648775900002,-72.629241013900000
7,ZXR20161024081103,Vacant site medium,Vacant site medium,0.000000000000000,Street,60.000000000000000,ELIZABETH ST,ELIZABETH ST,107059.562904000010000,898179.732395999950000,42.328578214099998,-72.627670856899996
8,ZXR20161024100408,Vacant site small,Vacant site small,0.000000000000000,Street,34.000000000000000,DAY AVE,DAY AVE,107254.388593000000000,898340.830235000000000,42.330051590300002,-72.625333046600005
9,ZXR20161021145404,Vacant site small,Vacant site small,0.000000000000000,Street,156.000000000000000,BRIDGE ST,ORCHARD ST,107028.385286000000000,898095.011648999990000,42.327811841699997,-72.628035505400007
10,ZXR20161021143524,Vacant site small,Vacant site small,0.000000000000000,Street,125.000000000000000,NORTH ST,PARSONS ST,106868.125713999990000,898006.248834999980000,42.326993696999999,-72.629965459900006
11,ZXR20161021084742,Vacant site small,Vacant site small,0.000000000000000,Street,65.000000000000000,KING ST,KING ST,106770.359988000000000,897333.729452000000000,42.320927970200003,-72.631043316299994
12,ZXR20161025103752,Vacant site small,Vacant site small,0.000000000000000,Street,174.000000000000000,NORTH ST,NORTH ST,106990.445710999990000,898157.733538000030000,42.328371949699999,-72.628505844900005
13,ZXR20161024101855,Vacant site small,Vacant site small,0.000000000000000,Street,69.000000000000000,DAY AVE,DAY AVE,107174.145921000000000,898424.024801000020000,42.330790977699998,-72.626319890299996
14,ZXR20161024100228,Vacant site small,Vacant site small,0.000000000000000,Street,50.000000000000000,DAY AVE,DAY AVE,107212.570161000000000,898378.546147000040000,42.330386143100000,-72.625846433500001
15,ZXR20161021135534,Vacant site small,Vacant site small,0.000000000000000,Street,46.000000000000000,BRIDGE ST,BRIDGE ST,107107.944370000000000,897429.579147999990000,42.321831042699998,-72.626963650500002
16,ZXR20161018085333,Vacant site small,Vacant site small,0.000000000000000,Street,57.000000000000000,COLUMBUS AVE,EAST ST,106607.907093000000000,896142.699143999950000,42.310186815900003,-72.632822039299995
17,ZXR20161024092141,Vacant site small,Vacant site small,0.000000000000000,Street,34.000000000000000,LINCOLN AVE,LINCOLN AVE,107205.766394000010000,898207.393124999940000,42.328844605100002,-72.625901567400007
18,ZXR20161025160843,Vacant site medium,Vacant site medium,0.000000000000000,Street,72.000000000000000,CROSBY ST,CROSBY ST,107335.488863000010000,898671.799634999940000,42.333040623899997,-72.624402061900000
19,ZXR20161021143751,Vacant site small,Vacant site small,0.000000000000000,Street,156.000000000000000,BRIDGE ST,NORTH ST,106894.575884000010000,898050.716067999950000,42.327397147699998,-72.629651723400002
20,ZXR20161021115558,Vacant site large,Vacant site large,0.000000000000000,Street,28.000000000000000,HIGHLAND AVE,HIGHLAND AVE,106866.098822999990000,897904.385582000020000,42.326076476399997,-72.629973677300001
21,ZXR20161024110524,Vacant site small,Vacant site small,0.000000000000000,Street,6.000000000000000,GLENWOOD AVE,GLENWOOD AVE,107334.621939000000000,898358.580165000050000,42.330220901700002,-72.624362483300004
22,ZXR20161025135859,Vacant site small,Vacant site small,0.000000000000000,Street,21.000000000000000,CROSBY ST,CROSBY ST,107203.713007000000000,898582.857366999960000,42.332224311300003,-72.625986613899997
23,ZXR20161021145659,Vacant site small,Vacant site small,0.000000000000000,Street,36.000000000000000,ORCHARD ST,ORCHARD ST,107084.338812999990000,898047.580649000010000,42.327391524699998,-72.627349088100004
24,ZXR20161024114344,Vacant site small,Vacant site small,0.000000000000000,Street,222.000000000000000,BRIDGE ST,BRIDGE ST,107271.428439000000000,898033.450913000040000,42.327286566600002,-72.625077125199994
25,ZXR20161021084057,Vacant site small,Vacant site small,0.000000000000000,Street,1.000000000000000,KING ST,KING ST,106870.126753000000000,897197.315136000050000,42.319711862299997,-72.629811187700000
26,JXS20161020145345,Vacant site large,Vacant site large,0.000000000000000,Street,60.000000000000000,ELM ST,ELM ST,106280.329088000000000,897156.380633999940000,42.319272813500000,-72.636958892999999
27,ZXR20161021145423,Vacant site small,Vacant site small,0.000000000000000,Street,156.000000000000000,BRIDGE ST,ORCHARD ST,107033.805958000000000,898090.099078999950000,42.327768263800003,-72.627968955200004
28,ZXR20161021143852,Vacant site small,Vacant site small,0.000000000000000,Street,156.000000000000000,BRIDGE ST,NORTH ST,106905.834351000000000,898060.561093000000000,42.327487115399997,-72.629516721700000
29,ZXR20161025150849,Vacant site small,Vacant site small,0.000000000000000,Street,26.000000000000000,MARSHALL ST,SWAN ST,107448.104953999990000,898678.747700999960000,42.333116527400001,-72.623036833000000
30,ZXR20161025102002,Vacant site small,Vacant site small,0.000000000000000,Street,43.000000000000000,WOODBINE AVE,WOODBINE AVE,106970.455353000000000,898391.086333999990000,42.330470222999999,-72.628785830900000
31,ZXR20161021112925,Vacant site small,Vacant site small,0.000000000000000,Street,12.000000000000000,LINDEN ST,LINDEN ST,106895.588967000000000,897846.995717999990000,42.325563365900003,-72.629606700699995
32,CXK20161012154912,Vacant site large,Vacant site large,0.000000000000000,Street,67.000000000000000,HIGH ST,HIGH ST,103807.708602000000000,899148.194434999950000,42.336902497300002,-72.667282419299994
33,JXS20161020150039,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,ELM ST,ELM ST,106396.155331000000000,897047.825256000040000,42.318309481599997,-72.635536383499996
34,CXK20161012083523,Vacant site medium,Vacant site medium,0.000000000000000,Street,26.000000000000000,HATFIELD ST,HATFIELD ST,104777.491218000000000,898772.160312999970000,42.333636311699998,-72.655453855299996
35,ZXR20161025095141,Vacant site small,Vacant site small,0.000000000000000,Street,16.000000000000000,BATES ST,BATES ST,107141.279016999990000,898431.290773999990000,42.330852478499999,-72.626719805199997
36,ZXR20161024101920,Vacant site small,Vacant site small,0.000000000000000,Street,69.000000000000000,DAY AVE,DAY AVE,107168.098622000000000,898428.945310999990000,42.330834553400003,-72.626394046200005
37,ZXR20161024081150,Vacant site small,Vacant site small,0.000000000000000,Street,56.000000000000000,ELIZABETH ST,ELIZABETH ST,107075.903397999990000,898163.529937000010000,42.328434303300000,-72.627470017999997
38,JXS20161020155759,Vacant site small,Vacant site small,0.000000000000000,Street,64.000000000000000,BELMONT AVE,BELMONT AVE,106196.319850000000000,896582.444065000050000,42.314096112999998,-72.637885049100007
39,ZXR20161024114859,Vacant site small,Vacant site small,0.000000000000000,Street,7.000000000000000,ORCHARD ST,ORCHARD ST,107201.195445000000000,897960.982792999940000,42.326625860900002,-72.625917558599994
40,ZXR20161025103701,Vacant site small,Vacant site small,0.000000000000000,Street,174.000000000000000,NORTH ST,NORTH ST,106999.316837000010000,898167.073358000020000,42.328457083899998,-72.628399721199997
41,ZXR20161024110934,Vacant site small,Vacant site small,0.000000000000000,Street,290.000000000000000,BRIDGE ST,BRIDGE ST,107364.739339000010000,898277.296338999990000,42.329492753300002,-72.623984098099996
42,ZXR20161025102800,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,WOODBINE AVE,WOODBINE AVE,107004.342921000000000,898350.028832999990000,42.330104657800000,-72.628368109899995
43,ZXR20161025145108,Vacant site small,Vacant site small,0.000000000000000,Street,34.000000000000000,HUBBARD AVE,HUBBARD AVE,107403.557527000000000,898613.720133000050000,42.332525864099999,-72.623566921500000
44,ZXR20161021150212,Vacant site small,Vacant site small,0.000000000000000,Street,20.000000000000000,ORCHARD ST,ORCHARD ST,107144.340671000000000,897998.066248000020000,42.326952930099999,-72.626613233499995
45,ZXR20161024081347,Vacant site small,Vacant site small,0.000000000000000,Street,52.000000000000000,ELIZABETH ST,ELIZABETH ST,107093.383160000000000,898146.804915999990000,42.328285823599998,-72.627255274899994
46,ZXR20161019100945,Vacant site small,Vacant site small,0.000000000000000,Street,22.000000000000000,CHARLES ST,CHARLES ST,105905.990871999990000,895782.538953999990000,42.306860386899999,-72.641276640100003
47,ZXR20161024141634,Vacant site medium,Vacant site medium,0.000000000000000,Street,27.000000000000000,NORTHERN AVE,NORTHERN AVE,106965.542049000000000,898312.161521999980000,42.329759152299999,-72.628832767199995
48,ZXR20161025102705,Vacant site small,Vacant site small,0.000000000000000,Street,34.000000000000000,WOODBINE AVE,WOODBINE AVE,106995.692798000000000,898357.375051000040000,42.330169758600000,-72.628474233600002
49,ZXR20161024111538,Vacant site small,Vacant site small,0.000000000000000,Street,280.000000000000000,BRIDGE ST,BRIDGE ST,107352.243287000000000,898244.824943999990000,42.329198961300001,-72.624130508500002
50,ZXR20161024110945,Vacant site small,Vacant site small,0.000000000000000,Street,290.000000000000000,BRIDGE ST,BRIDGE ST,107362.634327000010000,898272.171024000040000,42.329446365199999,-72.624008816699998
51,ZXR20161024104009,Vacant site small,Vacant site small,0.000000000000000,Street,32.000000000000000,SHERMAN AVE,SHERMAN AVE,107289.459477000000000,898494.790450999980000,42.331441713700002,-72.624932197700005
52,ZXR20161024114211,Vacant site small,Vacant site small,0.000000000000000,Street,228.000000000000000,BRIDGE ST,GRANT AVE,107254.850044000010000,898071.772207999950000,42.327629568500001,-72.625284381399993
53,ZXR20161017093248,Vacant site small,Vacant site small,0.000000000000000,Street,492.000000000000000,PLEASANT ST,PLEASANT ST,107315.982949000000000,896329.342889999970000,42.311951340500002,-72.624264098699996
54,ZXR20161017093831,Vacant site small,Vacant site small,0.000000000000000,Street,440.000000000000000,PLEASANT ST,PLEASANT ST,107292.707618999990000,896473.309949000020000,42.313244583100001,-72.624569420300006
55,ZXR20161017120347,Vacant site large,Vacant site large,0.000000000000000,Street,37.000000000000000,FAIR ST,FAIR ST,107495.736216000000000,897767.363597000020000,42.324917833599997,-72.622313433200006
56,CXK20161017080638,Vacant site small,Vacant site small,0.000000000000000,Street,48.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104842.035134000010000,897877.178529000030000,42.325587538599997,-72.654523773299999
57,ZXR20161013151536,Vacant site large,Vacant site large,0.000000000000000,Street,23.000000000000000,PHILLIPS PL,PHILLIPS PL,107186.738082000000000,897288.355730999960000,42.320569107200001,-72.625985222599994
58,CXK20161014154318,Vacant site small,Vacant site small,0.000000000000000,Street,40.000000000000000,NUTTING AVE,NUTTING AVE,104684.492488000000000,897873.450746000050000,42.325534767900002,-72.656434344999994
59,CXK20161014083401,Vacant site small,Vacant site small,0.000000000000000,Street,31.000000000000000,MANN TERR,MANN TERR,103530.169108999990000,898567.562523999950000,42.331641414899998,-72.670553219100000
60,ZXR20161007164355,Vacant site small,Vacant site small,0.000000000000000,Street,292.000000000000000,PROSPECT ST,WOODLAWN AVE,105599.366301999990000,898232.777872000010000,42.328880573299998,-72.645394336600006
61,CXK20161017084715,Vacant site small,Vacant site small,0.000000000000000,Street,38.000000000000000,NORTH ELM ST,NORTH ELM ST,105215.954646000000000,897950.312329999990000,42.326291365599999,-72.649999630400004
62,CXK20161017085241,Vacant site medium,Vacant site medium,0.000000000000000,Street,88.000000000000000,NORTH ELM ST,NORTH ELM ST,105175.260532999990000,898132.735040000060000,42.327928599600000,-72.650523158300004
63,CXK20161017091747,Vacant site large,Vacant site large,0.000000000000000,Street,80.000000000000000,LOCUST ST,LOCUST ST,104708.993892000000000,898652.074081999950000,42.332546938100002,-72.656265165500002
64,CXK20161017122950,Vacant site small,Vacant site small,0.000000000000000,Street,22.000000000000000,WARNER ST,WARNER ST,104517.229995999990000,897817.533582999950000,42.325010967099999,-72.658454227600004
65,CXK20161017140438,Vacant site small,Vacant site small,0.000000000000000,Street,134.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104610.959823000000000,897725.372333999960000,42.324192784099999,-72.657302010500004
66,CXK20161109093210,Vacant site large,Vacant site large,0.000000000000000,Street,960.000000000000000,PARK HILL RD,PARK HILL RD,100052.297677000000000,893858.954905000050000,42.288817249499999,-72.711935970400006
67,CXK20161017135812,Vacant site small,Vacant site small,0.000000000000000,Street,150.000000000000000,FEDERAL ST,FEDERAL ST,104680.335995000000000,897693.926651000050000,42.323918180299998,-72.656455238999996
68,CXK20161012111639,Vacant site small,Vacant site small,0.000000000000000,Street,53.000000000000000,HIGH ST,HIGH ST,103886.554216000000000,899131.716143999950000,42.336763869800002,-72.666323022000000
69,CXK20161012135949,Vacant site large,Vacant site large,0.000000000000000,Street,485.000000000000000,BRIDGE RD,BRIDGE RD,104375.543953000000000,899591.649250000020000,42.340964224799997,-72.660465863799999
70,CXK20161012102809,Vacant site small,Vacant site small,0.000000000000000,Street,111.000000000000000,STRAW AVE,STRAW AVE,104201.095356000010000,899296.783961000040000,42.338288465200002,-72.662533882399998
71,CXK20161014084315,Vacant site large,Vacant site large,0.000000000000000,Street,90.000000000000000,BEACON ST,MANN TERR,103674.389312000000000,898616.267858000010000,42.332097664400003,-72.668811585599997
72,JXS20161020140909,Vacant site small,Vacant site small,0.000000000000000,Street,196.000000000000000,ELM ST,ELM ST,105757.440298999990000,897436.882839999980000,42.321734986700001,-72.643347164900007
73,CXK20161017145851,Vacant site small,Vacant site small,0.000000000000000,Street,167.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104489.367687000010000,897650.910839000020000,42.323507618299999,-72.658764766499999
74,ZXR20161018093301,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,MANHAN ST,MANHAN ST,106414.723619000000000,896113.852670000050000,42.309904015900003,-72.635160372399994
75,ZXR20161017105621,Vacant site medium,Vacant site medium,0.000000000000000,Street,72.000000000000000,POMEROY TERR,POMEROY TERR,107384.724522000000000,897262.075696000010000,42.320356036400000,-72.623579383700005
76,CXK20161018153144,Vacant site large,Vacant site large,0.000000000000000,Street,648.000000000000000,RIVERSIDE DR,RIVERSIDE DR,103395.278286000000000,898345.802889000040000,42.329628459900000,-72.672152786900000
77,JXS20161018113754,Vacant site small,Vacant site small,0.000000000000000,Street,213.000000000000000,GROVE ST,GROVE ST,105036.800163000010000,895881.447353000050000,42.307645583300001,-72.651834073900005
78,ZXR20161013105124,Vacant site small,Vacant site small,0.000000000000000,Street,111.000000000000000,HAWLEY ST,HAWLEY ST,107284.435921000000000,896982.223435999940000,42.317824884499998,-72.624751145999994
79,CXK20161012143901,Vacant site large,Vacant site large,0.000000000000000,Street,80.000000000000000,FOX FARMS RD,FOX FARMS RD,103765.635455000000000,899559.068964999980000,42.340595997400001,-72.667861170500004
80,ZXR20161024080944,Vacant site small,Vacant site small,0.000000000000000,Street,185.000000000000000,NORTH ST,ELIZABETH ST,107043.969637000000000,898194.656216999980000,42.328710703100001,-72.627862426199997
81,ZXR20161012081649,Vacant site small,Vacant site small,0.000000000000000,Street,152.000000000000000,STATE ST,STATE ST,106454.224080999990000,897601.137586000030000,42.323297391099999,-72.634921324900006
82,CXK20161011144129,Vacant site small,Vacant site small,0.000000000000000,Street,166.000000000000000,SOUTH MAIN ST,SOUTH MAIN ST,103916.545185000000000,898834.288811999960000,42.334090123199999,-72.665909799700003
83,ZXR20161012141719,Vacant site small,Vacant site small,0.000000000000000,Street,43.000000000000000,ELM ST,PROSPECT ST,106245.892321000010000,897261.373385000040000,42.320213831499998,-72.637393596300001
84,ZXR20161012142145,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,PROSPECT ST,PROSPECT ST,106319.914248000000000,897334.031397999960000,42.320876785899998,-72.636507437399999
85,ZXR20161012141526,Vacant site small,Vacant site small,0.000000000000000,Street,43.000000000000000,ELM ST,ELM ST,106237.559515000000000,897208.813896000040000,42.319739687400002,-72.637486172300001
86,ZXR20161012141955,Vacant site small,Vacant site small,0.000000000000000,Street,11.000000000000000,PROSPECT ST,PROSPECT ST,106280.676939000000000,897293.357532000050000,42.320505929699998,-72.636976822799994
87,ZXR20161012155804,Vacant site small,Vacant site small,0.000000000000000,Street,49.000000000000000,OLD SOUTH ST,OLD SOUTH ST,106689.174589000000000,896736.725991999960000,42.315544006600000,-72.631932015800004
88,ZXR20161024141518,Vacant site medium,Vacant site medium,0.000000000000000,Street,19.000000000000000,NORTHERN AVE,NORTHERN AVE,106994.516603000000000,898288.433251000010000,42.329549000699998,-72.628477436899999
89,CXK20161013154658,Vacant site small,Vacant site small,0.000000000000000,Street,11.000000000000000,SUN HILL DR,SUN HILL DR,103828.601007000000000,898653.870905000020000,42.332455175500002,-72.666946862000003
90,CXK20161014121226,Vacant site small,Vacant site small,0.000000000000000,Street,93.000000000000000,NONOTUCK ST,NONOTUCK ST,104001.847956000000000,898385.426411999970000,42.330059957099998,-72.664800460400002
91,ZXR20161021143654,Vacant site small,Vacant site small,0.000000000000000,Street,125.000000000000000,NORTH ST,NORTH ST,106868.112232000000000,898028.892090999990000,42.327197531300001,-72.629969262700001
92,CXK20161109135746,Vacant site medium,Vacant site medium,0.000000000000000,Street,58.000000000000000,GLENDALE RD,GLENDALE RD,99672.098100000003000,894706.324201000040000,42.296396539100002,-72.716692088200006
93,CXK20161017141632,Vacant site large,Vacant site large,0.000000000000000,Street,12.000000000000000,HINCKLEY ST,HINCKLEY ST,104356.447927999990000,897605.249141999990000,42.323080303099999,-72.660369655699995
94,CXK20161012131521,Vacant site medium,Vacant site medium,0.000000000000000,Street,211.000000000000000,CHESTNUT ST,CHESTNUT ST,103920.607286000000000,899623.562544999990000,42.341195654000003,-72.665991428100000
95,CXK20161012105936,Vacant site small,Vacant site small,0.000000000000000,Street,29.000000000000000,GARFIELD AVE,GARFIELD AVE,104046.789934000000000,899218.647543000060000,42.337566133700001,-72.664393225900000
96,CXK20161013141955,Vacant site small,Vacant site small,0.000000000000000,Street,91.000000000000000,NORTH MAIN ST,NORTH MAIN ST,103183.978810999990000,899249.931101000050000,42.337741235099998,-72.674867358300006
97,CXK20161014093501,Vacant site small,Vacant site small,0.000000000000000,Street,171.000000000000000,NONOTUCK ST,NONOTUCK ST,103637.831143000000000,898474.607881000030000,42.330817931600002,-72.669231564599997
98,ZXR20161017081910,Vacant site large,Vacant site large,0.000000000000000,Street,15.000000000000000,BRIGHT ST,BRIGHT AVE,106582.929722999990000,897592.640262000030000,42.323236304100000,-72.633358649200005
99,JXS20161018134308,Vacant site small,Vacant site small,0.000000000000000,Street,107.000000000000000,VERNON ST,VERNON ST,105048.782035000000000,897273.402481000060000,42.320177491599999,-72.651916755399995
100,JXS20161018111640,Vacant site large,Vacant site large,0.000000000000000,Street,48.000000000000000,CHAPEL ST,CHAPEL ST,105212.722124000010000,896073.471046000020000,42.309395560100000,-72.649731920899995
101,JXS20161018134753,Vacant site small,Vacant site small,0.000000000000000,Street,93.000000000000000,VERNON ST,VERNON ST,105083.390757999990000,897313.736174999970000,42.320544783999999,-72.651503550300006
102,JXS20161018110143,Vacant site small,Vacant site small,0.000000000000000,Street,28.000000000000000,LAUREL ST,LAUREL ST,105306.167511000010000,896044.759287999940000,42.309148428999997,-72.648593913200003
103,CXK20161018120434,Vacant site large,Vacant site large,0.000000000000000,Street,71.000000000000000,LIBERTY ST,LIBERTY ST,103979.721690000010000,897696.941224999960000,42.323859487599996,-72.664954810599994
104,CXK20161018090524,Vacant site small,Vacant site small,0.000000000000000,Street,134.000000000000000,CLEMENT ST,CLEMENT ST,103930.749688000000000,896864.409305999990000,42.316358995500003,-72.665410886499998
105,ZXR20161025145212,Vacant site small,Vacant site small,0.000000000000000,Street,34.000000000000000,HUBBARD AVE,HUBBARD AVE,107448.615864000010000,898595.950663000000000,42.332371244400001,-72.623017407399999
106,ZXR20161011111933,Vacant site small,Vacant site small,0.000000000000000,Street,56.000000000000000,CRESCENT ST,CRESCENT ST,106189.623599000000000,897806.269998000000000,42.325112263500003,-72.638164352000004
107,ZXR20161025145345,Vacant site small,Vacant site small,0.000000000000000,Street,10.000000000000000,HUBBARD AVE,HUBBARD AVE,107481.206685000000000,898583.498362999990000,42.332263010299997,-72.622620007899997
108,CXK20161017093013,Vacant site small,Vacant site small,0.000000000000000,Street,51.000000000000000,LOCUST ST,LOCUST ST,104887.594658000000000,898585.738892000050000,42.331971563499998,-72.654087390699999
109,CXK20161017102901,Vacant site small,Vacant site small,0.000000000000000,Street,64.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104789.173557999990000,897843.073814000000000,42.325274083899998,-72.655159445500004
110,CXK20161017105810,Vacant site small,Vacant site small,0.000000000000000,Street,14.000000000000000,NONOTUCK ST,NONOTUCK ST,104335.320052000000000,898239.313539000000000,42.328785573099999,-72.660730629000000
111,CXK20161017113248,Vacant site large,Vacant site large,0.000000000000000,Street,80.000000000000000,NONOTUCK ST,NONOTUCK ST,104037.663616000010000,898358.092250999990000,42.329818297199999,-72.664361415399995
112,CXK20161017114446,Vacant site small,Vacant site small,0.000000000000000,Street,136.000000000000000,HINCKLEY ST,HINCKLEY ST,104207.302267000010000,898177.885092000010000,42.328216899799997,-72.662273562799996
113,ZXR20161017120243,Vacant site large,Vacant site large,0.000000000000000,Street,31.000000000000000,FAIR ST,FAIR ST,107459.770452000000000,897773.771191000010000,42.324971253999998,-72.622750762799996
114,CXK20161017085355,Vacant site small,Vacant site small,0.000000000000000,Street,98.000000000000000,NORTH ELM ST,NORTH ELM ST,105176.225420000000000,898181.026614999980000,42.328363438799997,-72.650519355399993
115,CXK20161017091836,Vacant site large,Vacant site large,0.000000000000000,Street,80.000000000000000,LOCUST ST,LOCUST ST,104667.481599000010000,898665.024585000010000,42.332658451400000,-72.656770946699993
116,CXK20161017100925,Vacant site small,Vacant site small,0.000000000000000,Street,178.000000000000000,NORTH ELM ST,NORTH ELM ST,104992.532477999990000,898601.725036000020000,42.332128246200000,-72.652816858999998
117,CXK20161017080732,Vacant site small,Vacant site small,0.000000000000000,Street,56.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104820.643830999990000,897863.933944000050000,42.325465703600003,-72.654781100600005
118,CXK20161017102950,Vacant site small,Vacant site small,0.000000000000000,Street,70.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104760.637747000000000,897825.039456999980000,42.325108258500002,-72.655502654200006
119,CXK20161017143837,Vacant site small,Vacant site small,0.000000000000000,Borderline,77.000000000000000,WARNER ST,WARNER ST,104263.413852000000000,897760.103788999960000,42.324462908000001,-72.661523809299993
120,CXK20161017083547,Vacant site small,Vacant site small,0.000000000000000,Street,21.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104939.408196000000000,897953.421876000010000,42.326285742499998,-72.653355025899998
121,CXK20161017091811,Vacant site large,Vacant site large,0.000000000000000,Street,80.000000000000000,LOCUST ST,LOCUST ST,104685.890866999990000,898658.841372000050000,42.332605037500002,-72.656546577499995
122,CXK20161017140529,Vacant site small,Vacant site small,0.000000000000000,Street,134.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104599.146961000010000,897717.307831999960000,42.324118744200000,-72.657443984099999
123,CXK20161017142345,Vacant site small,Vacant site small,0.000000000000000,Street,36.000000000000000,HINCKLEY ST,HINCKLEY ST,104320.608756000000000,897743.685417999980000,42.324322119199998,-72.660827267299993
124,CXK20161017154130,Vacant site small,Vacant site small,0.000000000000000,Street,380.000000000000000,ELM ST,MILTON ST,104905.397547999990000,897767.676737000000000,42.324609518899997,-72.653737140199993
125,CXK20161017084924,Vacant site medium,Vacant site medium,0.000000000000000,Street,70.000000000000000,NORTH ELM ST,NORTH ELM ST,105196.710955000000000,898018.762069000050000,42.326905216199997,-72.650244281499994
126,CXK20161017090423,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,LOCUST ST,LOCUST ST,105077.963179000000000,898431.180123000060000,42.330603387799997,-72.651752431099993
127,CXK20161017085527,Vacant site small,Vacant site small,0.000000000000000,Street,116.000000000000000,NORTH ELM ST,NORTH ELM ST,105172.437834000000000,898256.552971999980000,42.329042868999998,-72.650577666000004
128,ZXR20161017092223,Vacant site large,Vacant site large,0.000000000000000,Street,163.000000000000000,CONZ ST,CONZ ST,107289.346581000010000,896271.525738999950000,42.311427703900002,-72.624577916400000
129,ZXR20161019104112,Vacant site small,Vacant site small,0.000000000000000,Street,324.000000000000000,SOUTH ST,SOUTH ST,105797.662916000000000,895830.856754999960000,42.307282291100002,-72.642598254800006
130,JXS20161018114724,Vacant site small,Vacant site small,0.000000000000000,Street,163.000000000000000,GROVE ST,GROVE ST,105192.763169000000000,895899.280171000050000,42.307825060500001,-72.649945502099996
131,JXS20161020142534,Vacant site medium,Vacant site medium,0.000000000000000,Street,186.000000000000000,ELM ST,ELM ST,105862.469805999990000,897357.027804999960000,42.321028794900002,-72.642060132400005
132,JXS20161020145503,Vacant site medium,Vacant site medium,0.000000000000000,Street,48.000000000000000,ELM ST,ELM ST,106321.277863000000000,897128.201009999960000,42.319024051600003,-72.636457627699997
133,CXK20161020102012,Vacant site medium,Vacant site medium,0.000000000000000,Street,46.000000000000000,LILLY ST,LILLY ST,103131.694498000000000,899133.581602000050000,42.336687375099999,-72.675482294299997
134,CXK20161020120548,Vacant site small,Vacant site small,0.000000000000000,Street,141.000000000000000,NORTH MAIN ST,NORTH MAIN ST,103072.897040000000000,899410.168286000030000,42.339169903200002,-72.676241983500006
135,CXK20161020121637,Vacant site small,Vacant site small,0.000000000000000,Street,7.000000000000000,BARDWELL ST,BARDWELL ST,103377.073576000000000,899363.954691000050000,42.338791592699998,-72.672543458899995
136,JXS20161024143953,Vacant site small,Vacant site small,0.000000000000000,Street,300.000000000000000,KING ST,BARRETT ST,106354.460393999990000,898727.369391000010000,42.333423824999997,-72.636313557899996
137,CXK20161014092350,Vacant site small,Vacant site small,0.000000000000000,Street,113.000000000000000,NONOTUCK ST,NONOTUCK ST,103892.124132000000000,898415.744689999960000,42.330319385199999,-72.666136665600007
138,ZXR20161021114253,Vacant site small,Vacant site small,0.000000000000000,Street,53.000000000000000,NORTH ST,NORTH ST,106779.258806000000000,897785.603433000040000,42.324996830800004,-72.631008056799999
139,JXS20161021134147,Vacant site small,Vacant site small,0.000000000000000,Street,43.000000000000000,SUMMER ST,STATE ST,106439.552044000000000,897686.283361000010000,42.324062120500002,-72.635113055199994
140,CXK20161017141737,Vacant site small,Vacant site small,0.000000000000000,Street,12.000000000000000,HINCKLEY ST,HINCKLEY ST,104352.276563000010000,897621.235189000030000,42.323223699000003,-72.660422895899998
141,CXK20161017144827,Vacant site small,Vacant site small,0.000000000000000,Street,35.000000000000000,HINCKLEY ST,HINCKLEY ST,104334.761090999990000,897724.472871999950000,42.324150901300001,-72.660652414099999
142,ZXR20161014153302,Vacant site medium,Vacant site medium,0.000000000000000,Street,68.000000000000000,LYMAN RD,LYMAN RD,106874.953761000000000,896213.965576000050000,42.310860246300003,-72.629594658599999
